SITE_ID,NEW_AREA_NAME,SITE_RANKED_NGR,SITE_RANKED_EASTING,SITE_RANKED_NORTHING,N_SURVEYS,FIRST_SURVEY,LAST_SURVEY
13493,Wessex,ST3089756164,330897,156164,1,29/04/1991,29/04/1991
19751,Wessex,ST6338033710,363380,133710,2,26/04/2006,24/08/2011
8299,Yorkshire,SE0842420695,408424,420695,17,09/09/1999,07/09/2023
10260,Greater Manchester Merseyside and Cheshire,SJ7026788755,370267,388755,6,18/08/2003,23/06/2008
9226,Devon and Cornwall,SX6195091430,261950,91430,16,22/08/1996,27/06/2024
36720,Devon and Cornwall,SS4704006080,247040,106080,4,29/07/2011,05/08/2024
6449,Greater Manchester Merseyside and Cheshire,SK0508081822,405080,381822,2,06/06/1994,03/12/1998
10404,Shropshire Herefordshire Worcestershire and Gloucestershire,SO6830020200,368300,220200,2,05/10/1992,22/04/1998
34670,Hertfordshire and North London,TL3773713421,537737,213421,12,22/10/2007,19/09/2023
13073,Shropshire Herefordshire Worcestershire and Gloucestershire,SO6540008000,365400,208000,2,16/11/1978,10/10/1979
5193,Cumbria and Lancashire,NY2878037059,328780,537059,12,06/08/2002,13/07/2022
24562,Staffordshire Warwickshire and West Midlands,SK1167042064,411670,342064,1,14/05/2008,14/05/2008
13920,Cumbria and Lancashire,NY3754480684,337544,580684,1,10/09/2004,10/09/2004
45346,Yorkshire,SD9660743661,396607,443661,1,30/09/2012,30/09/2012
8533,Hertfordshire and North London,TL3804207118,538042,207118,13,15/10/1992,17/07/2017
904,Essex Norfolk and Suffolk,TQ6450096300,564500,196300,10,16/02/1984,23/10/2017
3703,Derbyshire Nottinghamshire and Leicestershire,SK5291870370,452918,370370,4,02/06/1993,30/06/2015
9941,Shropshire Herefordshire Worcestershire and Gloucestershire,SO2710098400,327100,298400,1,08/08/1991,08/08/1991
21020,Essex Norfolk and Suffolk,TG2263317518,622633,317518,3,25/02/2004,29/03/2016
8458,Wessex,ST2533025750,325330,125750,8,04/09/2001,13/05/2014
74408,Yorkshire,SE0909120679,409091,420679,1,15/06/2010,15/06/2010
13653,Cumbria and Lancashire,NY4142790195,341427,590195,10,06/09/2004,15/09/2023
32830,West Thames,SU9526861904,495268,161904,1,22/07/2009,22/07/2009
30807,Devon and Cornwall,SS2990005100,229900,105100,3,26/07/1993,08/10/1999
48263,Staffordshire Warwickshire and West Midlands,SP2591656258,425916,256258,1,26/07/2012,26/07/2012
54744,Northumbria,NU0612328437,406123,628437,1,14/08/2014,14/08/2014
53483,Hertfordshire and North London,TQ3300099052,533000,199052,5,03/12/2013,05/10/2015
4243,Yorkshire,SE0967940322,409679,440322,14,18/08/1998,25/07/2017
6584,Lincolnshire and Northamptonshire,TF5360075900,553600,375900,3,13/07/1992,18/09/2019
30186,Yorkshire,SK3420083300,434200,383300,1,19/11/1993,19/11/1993
9746,Devon and Cornwall,SX8100094700,281000,94700,1,20/06/1997,20/06/1997
4829,Cambridgeshire and Bedfordshire,TL7167478700,571674,278700,1,02/07/1990,02/07/1990
6391,Shropshire Herefordshire Worcestershire and Gloucestershire,SO9450008800,394500,208800,2,16/03/1992,19/05/1997
8386,Staffordshire Warwickshire and West Midlands,SP3150079600,431500,279600,3,23/11/1988,26/03/2007
5588,Cumbria and Lancashire,NY1124102010,311241,502010,6,21/07/1994,04/09/2024
29504,Yorkshire,SE4231046450,442310,446450,4,16/09/1996,16/09/1998
16554,Cumbria and Lancashire,SD3585886616,335858,486616,1,27/09/2005,27/09/2005
30686,West Thames,SP7710913382,477109,213382,1,14/07/2008,14/07/2008
4837,Cambridgeshire and Bedfordshire,TL6640299590,566402,299590,14,03/06/1986,12/06/2023
49254,Lincolnshire and Northamptonshire,TF0045000932,500450,300932,2,15/11/2013,10/04/2015
23016,Yorkshire,SE7453389862,474533,489862,3,27/06/2006,07/09/2012
1339,Shropshire Herefordshire Worcestershire and Gloucestershire,SO3330095800,333300,295800,2,18/05/1993,20/06/2000
13726,Greater Manchester Merseyside and Cheshire,SJ7942766662,379427,366662,5,05/08/2004,19/09/2009
31314,Cumbria and Lancashire,SD5637546335,356375,446335,1,06/10/1999,06/10/1999
7243,Greater Manchester Merseyside and Cheshire,SJ9425763712,394257,363712,2,17/06/2002,17/07/2003
5677,Cumbria and Lancashire,SD7094451378,370944,451378,2,24/08/1993,02/10/2003
4683,Cambridgeshire and Bedfordshire,SP9677357819,496773,257819,13,21/11/1988,23/08/2023
10582,Kent and South London,TQ5448873763,554488,173763,7,01/09/2003,28/08/2009
5028,Shropshire Herefordshire Worcestershire and Gloucestershire,SO6397101516,363971,201516,1,27/05/2002,27/05/2002
4235,Yorkshire,SE0783223078,407832,423078,1,05/07/1999,05/07/1999
13246,Devon and Cornwall,SS2810004250,228100,104250,7,03/09/1993,31/08/2016
61023,West Thames,SU7344435880,473444,135880,2,02/12/2014,11/11/2015
47823,Kent and South London,TQ3722672623,537226,172623,2,09/02/1994,10/04/1996
11473,Cumbria and Lancashire,NY3720003900,337200,503900,2,26/08/1992,06/09/1996
9419,Devon and Cornwall,SX6883048620,268830,48620,2,08/08/1997,27/09/2000
19677,Devon and Cornwall,SX0564057170,205640,57170,5,09/06/2006,28/06/2024
53783,Derbyshire Nottinghamshire and Leicestershire,SK5386246787,453862,346787,1,19/11/2013,19/11/2013
13769,Northumbria,NY9960017600,399600,517600,4,10/11/2004,13/09/2022
551,Essex Norfolk and Suffolk,TL8610029800,586100,229800,2,16/01/1997,19/02/2003
17610,Shropshire Herefordshire Worcestershire and Gloucestershire,SO4600058000,346000,258000,1,02/08/2005,02/08/2005
13376,Yorkshire,SE4696037679,446960,437679,3,13/07/2004,30/08/2017
36713,Yorkshire,NZ9001008757,490010,508757,2,17/09/2008,25/08/2011
34718,Cambridgeshire and Bedfordshire,TL5874842188,558748,242188,1,08/03/2010,08/03/2010
420,Wessex,ST6823452452,368234,152452,1,13/04/1994,13/04/1994
10307,West Thames,SU7059571065,470595,171065,11,10/04/2003,28/10/2018
53904,Greater Manchester Merseyside and Cheshire,SJ6442450786,364424,350786,1,16/04/2014,16/04/2014
47187,West Thames,SU8522293673,485222,193673,1,19/02/2013,19/02/2013
21486,Staffordshire Warwickshire and West Midlands,SP3541772827,435417,272827,1,15/08/2006,15/08/2006
48925,Lincolnshire and Northamptonshire,TF0217130135,502171,330135,1,16/04/2013,16/04/2013
17181,Kent and South London,TQ8797142149,587971,142149,8,06/07/2005,08/06/2022
31945,Hertfordshire and North London,TQ3830082800,538300,182800,1,02/03/1993,02/03/1993
1479,Essex Norfolk and Suffolk,TF9870024400,598700,324400,12,12/06/1986,23/07/2024
1854,Essex Norfolk and Suffolk,TM4970076600,649700,276600,1,21/10/1999,21/10/1999
3665,Derbyshire Nottinghamshire and Leicestershire,SK7287553536,472875,353536,1,16/07/2002,16/07/2002
5186,Cumbria and Lancashire,NY5995340206,359953,540206,15,07/08/2002,08/08/2022
12710,Wessex,SU0325925376,403259,125376,14,16/06/2004,08/08/2024
36807,Cumbria and Lancashire,SD6848693694,368486,493694,1,16/10/2010,16/10/2010
35970,Solent and South Downs,SU3272526246,432725,126246,2,16/09/2010,20/09/2016
28341,Northumbria,NZ2841551408,428415,551408,4,11/09/2007,16/09/2013
7970,Lincolnshire and Northamptonshire,TA0360023100,503600,423100,1,28/11/1994,28/11/1994
4812,Cambridgeshire and Bedfordshire,TL5755974623,557559,274623,6,21/10/1987,20/05/2014
79000,Northumbria,NT9816900198,398169,600198,2,01/08/2023,22/07/2024
15817,Shropshire Herefordshire Worcestershire and Gloucestershire,SO4880060400,348800,260400,1,18/08/2005,18/08/2005
16943,Northumbria,NZ1615672768,416156,572768,13,22/10/1993,04/07/2024
68626,Kent and South London,TQ8294340286,582943,140286,1,04/07/2016,04/07/2016
43025,Shropshire Herefordshire Worcestershire and Gloucestershire,SO8055608237,380556,208237,2,22/05/2012,17/05/2016
10297,Wessex,ST4500163073,345001,163073,2,11/08/1994,27/08/1999
10354,Wessex,ST4475052290,344750,152290,5,25/07/1991,01/09/2006
16820,Wessex,ST9580000700,395800,100700,2,26/09/2005,15/08/2012
31906,Cumbria and Lancashire,NY0089629046,300896,529046,1,24/06/2008,24/06/2008
5860,Lincolnshire and Northamptonshire,TF0130071000,501300,371000,5,02/07/1985,02/06/1998
5886,Lincolnshire and Northamptonshire,TF2100054000,521000,354000,6,24/07/1985,21/06/2000
53945,Greater Manchester Merseyside and Cheshire,SJ6216844763,362168,344763,2,13/08/2014,06/06/2015
4908,Cambridgeshire and Bedfordshire,TL2361886798,523618,286798,3,12/07/1991,10/06/1999
52604,Lincolnshire and Northamptonshire,TF1076962251,510769,362251,1,08/11/2013,08/11/2013
47612,Yorkshire,SE0833352759,408333,452759,1,02/10/2012,02/10/2012
25410,Devon and Cornwall,SW5758038480,157580,38480,1,26/06/1987,26/06/1987
28078,Staffordshire Warwickshire and West Midlands,SK2147329545,421473,329545,4,19/09/2007,16/05/2019
40587,West Thames,SP4852509057,448525,209057,10,26/10/2011,29/09/2023
32554,Lincolnshire and Northamptonshire,TF1227806959,512278,306959,1,01/06/2009,01/06/2009
44521,Shropshire Herefordshire Worcestershire and Gloucestershire,SO9052536561,390525,236561,8,12/09/2012,14/09/2023
38051,Shropshire Herefordshire Worcestershire and Gloucestershire,SO8158514539,381585,214539,1,08/06/2011,08/06/2011
9336,Devon and Cornwall,SX8367081640,283670,81640,7,19/07/1996,08/07/2019
9706,Devon and Cornwall,ST0360001600,303600,101600,2,14/05/1997,08/06/2000
20841,West Thames,SU2041298848,420412,198848,1,29/06/2006,29/06/2006
25938,Devon and Cornwall,SX1000010000,210000,10000,2,07/07/1995,27/06/1996
13164,Cumbria and Lancashire,SD4820155376,348201,455376,1,20/08/2002,20/08/2002
10523,Solent and South Downs,SU2409105061,424091,105061,2,02/07/2003,18/05/2006
30906,Devon and Cornwall,SX6123260026,261232,60026,3,15/08/2008,14/10/2010
77703,Greater Manchester Merseyside and Cheshire,SJ8511997546,385119,397546,1,01/06/2023,01/06/2023
3878,Yorkshire,SK4026269957,440262,369957,1,09/09/2011,09/09/2011
10437,Hertfordshire and North London,TQ0635295395,506352,195395,7,09/07/2003,10/05/2023
1800,Essex Norfolk and Suffolk,TG4600013400,646000,313400,1,27/08/1997,27/08/1997
7889,Lincolnshire and Northamptonshire,TF4236087370,542360,387370,3,22/08/1994,17/09/1996
20780,Devon and Cornwall,SX0447358127,204473,58127,1,02/06/2006,02/06/2006
37288,Cambridgeshire and Bedfordshire,TL2221047742,522210,247742,1,18/05/2011,18/05/2011
52747,Yorkshire,SK4184391906,441843,391906,1,08/07/2013,08/07/2013
6773,Lincolnshire and Northamptonshire,TF2330054400,523300,354400,4,05/11/1990,22/06/2001
78568,Devon and Cornwall,SX6350958378,263509,58378,1,27/09/2023,27/09/2023
8011,Lincolnshire and Northamptonshire,TF1220051800,512200,351800,1,27/01/1997,27/01/1997
22167,Shropshire Herefordshire Worcestershire and Gloucestershire,SP0146863898,401468,263898,1,22/08/2006,22/08/2006
1206,Shropshire Herefordshire Worcestershire and Gloucestershire,SJ5050028100,350500,328100,9,22/04/1992,02/05/2006
34309,Shropshire Herefordshire Worcestershire and Gloucestershire,SO7366682170,373666,282170,4,24/06/2010,01/07/2019
15375,Wessex,ST5828018111,358280,118111,3,16/08/2005,30/07/2015
31711,Cumbria and Lancashire,SD9128438693,391284,438693,1,09/05/1984,09/05/1984
55123,Northumbria,NU2200725587,422007,625587,1,30/08/2015,30/08/2015
7321,Devon and Cornwall,SX0697081900,206970,81900,16,16/07/1985,18/07/2023
608,Essex Norfolk and Suffolk,TQ8770087400,587700,187400,2,03/04/1998,21/12/2005
70930,Yorkshire,SK4452975598,444529,375598,1,20/03/2016,20/03/2016
4513,Cambridgeshire and Bedfordshire,TL5467448490,554674,248490,10,15/04/1991,12/05/2022
19280,Devon and Cornwall,SX1183083900,211830,83900,10,18/07/1985,16/08/2023
19287,Devon and Cornwall,SW9745065860,197450,65860,11,16/07/1980,04/07/2023
13571,Wessex,SU0711530956,407115,130956,2,30/09/2004,17/09/2008
29181,Devon and Cornwall,SS7385927990,273859,127990,1,19/10/2007,19/10/2007
65044,Cumbria and Lancashire,NY4526726081,345267,526081,7,15/09/2015,26/07/2023
52084,Yorkshire,TA1144254538,511442,454538,1,10/07/2013,10/07/2013
24,Essex Norfolk and Suffolk,TM3900076500,639000,276500,4,18/11/1987,17/05/1995
4097,Cumbria and Lancashire,SD5074809933,350748,409933,1,24/05/1995,24/05/1995
7844,Lincolnshire and Northamptonshire,TF1590090700,515900,390700,1,12/12/1995,12/12/1995
32236,Kent and South London,TQ2774867050,527748,167050,8,22/07/1988,03/07/2019
11443,Cumbria and Lancashire,SD5656380141,356563,480141,10,10/09/1992,02/07/2024
11485,Cumbria and Lancashire,NY3960007200,339600,507200,2,11/08/1992,29/08/1996
7908,Lincolnshire and Northamptonshire,TF4130087050,541300,387050,3,16/08/1994,24/09/1996
64923,Yorkshire,SD8821458169,388214,458169,1,02/09/2015,02/09/2015
266,Staffordshire Warwickshire and West Midlands,SP0903090180,409030,290180,1,16/07/1997,16/07/1997
12756,Shropshire Herefordshire Worcestershire and Gloucestershire,SO3440059302,334400,259302,13,14/08/1997,12/08/2024
27039,Cumbria and Lancashire,NY1520600091,315206,500091,1,17/07/2007,17/07/2007
5721,Shropshire Herefordshire Worcestershire and Gloucestershire,SO8650002587,386500,202587,6,19/06/1978,24/07/2002
7440,Yorkshire,SE4280026000,442800,426000,2,22/08/2002,18/07/2003
9852,Devon and Cornwall,SS7436025460,274360,125460,6,06/08/1996,16/08/2023
9407,Devon and Cornwall,SX6361051590,263610,51590,5,26/08/1997,02/08/2019
22106,Greater Manchester Merseyside and Cheshire,SD6943215171,369432,415171,1,20/09/2006,20/09/2006
31988,Kent and South London,TQ2635943281,526359,143281,1,26/11/2008,26/11/2008
25451,Northumbria,NY6912989950,369129,589950,3,12/09/2006,29/07/2014
13614,Wessex,ST6388133904,363881,133904,1,22/08/1990,22/08/1990
29848,Northumbria,NT7830000500,378300,600500,3,10/07/2009,09/08/2015
1952,Yorkshire,NZ7616407535,476164,507535,5,13/06/2005,24/09/2024
7718,Lincolnshire and Northamptonshire,TF2530079100,525300,379100,1,08/12/1994,08/12/1994
25464,Northumbria,NY6250094000,362500,594000,6,11/09/2006,21/06/2023
22730,Cumbria and Lancashire,NY5157948302,351579,548302,2,11/09/2006,01/07/2013
43141,Solent and South Downs,SU6993708621,469937,108621,1,29/06/2012,29/06/2012
6921,Greater Manchester Merseyside and Cheshire,SJ5771476118,357714,376118,1,24/06/1999,24/06/1999
31273,Cumbria and Lancashire,SD8050458378,380504,458378,1,02/09/1992,02/09/1992
13777,Northumbria,NY9460026000,394600,526000,3,14/11/1995,30/09/2011
11601,Cumbria and Lancashire,SD2340096500,323400,496500,1,24/08/1993,24/08/1993
6641,Lincolnshire and Northamptonshire,TF3620045900,536200,345900,4,19/07/1993,28/09/2016
25385,Wessex,ST3978261108,339782,161108,2,02/11/2006,22/08/2013
28326,Solent and South Downs,SZ5032487857,450324,87857,1,21/09/2007,21/09/2007
32194,Essex Norfolk and Suffolk,TG1760013100,617600,313100,9,20/10/2005,23/10/2016
67125,Northumbria,NY8562537979,385625,537979,1,04/07/2016,04/07/2016
5935,Lincolnshire and Northamptonshire,TF4050013300,540500,313300,3,25/09/1991,14/05/1997
7341,Devon and Cornwall,SX2160062140,221600,62140,5,19/08/1994,23/07/2014
34610,Northumbria,NZ2930041400,429300,541400,7,12/08/2009,15/06/2023
39246,Cumbria and Lancashire,NY2637832053,326378,532053,8,09/08/2011,01/10/2014
78065,Cumbria and Lancashire,NY2060400825,320604,500825,2,04/08/2023,11/07/2024
4500,Cambridgeshire and Bedfordshire,TL4328754729,543287,254729,6,22/04/1991,30/05/2013
4717,Cambridgeshire and Bedfordshire,TL2034963520,520349,263520,5,18/08/1989,01/09/2008
36799,Cumbria and Lancashire,SD6380366776,363803,466776,1,19/10/2010,19/10/2010
28206,Northumbria,NZ1890061300,418900,561300,7,27/08/2007,18/08/2017
30240,Solent and South Downs,SU5726330455,457263,130455,3,14/09/2009,28/07/2021
17690,Cumbria and Lancashire,NY5049199153,350491,599153,3,14/09/2005,19/08/2021
26180,Essex Norfolk and Suffolk,TM1001799000,610017,299000,2,15/03/2007,06/02/2013
13432,Staffordshire Warwickshire and West Midlands,SP5480084200,454800,284200,1,24/09/1996,24/09/1996
40834,Yorkshire,SE7735983389,477359,483389,2,05/10/2011,03/10/2013
3972,Yorkshire,SE3880067200,438800,467200,8,22/07/1997,29/07/2004
47644,Yorkshire,SE1951352392,419513,452392,2,08/10/2012,30/09/2013
41362,Cumbria and Lancashire,SD6583853798,365838,453798,16,14/07/2011,08/10/2018
7692,Hertfordshire and North London,TQ4270186672,542701,186672,15,07/06/1992,23/07/2024
26525,Yorkshire,SD8709489415,387094,489415,2,05/06/2007,24/07/2013
1808,Essex Norfolk and Suffolk,TG4720016500,647200,316500,1,15/09/1997,15/09/1997
6815,Greater Manchester Merseyside and Cheshire,SD7834312845,378343,412845,1,04/09/2002,04/09/2002
35309,Wessex,ST3463315300,334633,115300,2,07/07/2010,30/06/2022
78525,Devon and Cornwall,SY2820697386,328206,97386,2,17/05/2023,21/05/2024
10877,Northumbria,NY9524438744,395244,538744,3,06/10/2003,23/08/2013
13453,Solent and South Downs,SU4220150440,442201,150440,1,06/09/2004,06/09/2004
10724,Devon and Cornwall,SX3222777141,232227,77141,12,02/07/1984,01/08/2024
29703,Wessex,ST6174876141,361748,176141,5,09/08/2007,03/07/2013
29247,Kent and South London,TQ4102872019,541028,172019,1,19/12/2007,19/12/2007
7938,Lincolnshire and Northamptonshire,TA0290011800,502900,411800,1,18/11/1986,18/11/1986
23931,Kent and South London,TQ2140472497,521404,172497,4,25/03/1992,21/05/2007
79226,West Thames,SU3902567659,439025,167659,2,13/10/2023,04/10/2024
15062,Northumbria,NZ0650013500,406500,513500,2,22/06/2005,14/09/2011
9428,Devon and Cornwall,SS5507012940,255070,112940,5,31/07/1998,23/08/2024
16843,Northumbria,NT7130004800,371300,604800,2,26/08/1993,23/08/2005
9289,Devon and Cornwall,SX7561060890,275610,60890,6,06/06/1996,28/05/2024
28931,Derbyshire Nottinghamshire and Leicestershire,SK2417775395,424177,375395,4,01/11/2007,28/09/2010
48124,West Thames,SP4419012955,444190,212955,3,25/04/2014,22/05/2018
13275,Devon and Cornwall,SX4028196534,240281,96534,10,18/06/1984,11/07/2022
4762,Cambridgeshire and Bedfordshire,TL2580672530,525806,272530,12,29/09/1989,20/08/2010
4098,Cumbria and Lancashire,SD4974710078,349747,410078,1,24/05/1995,24/05/1995
11213,Cumbria and Lancashire,NY3676436409,336764,536409,1,20/08/2003,20/08/2003
34659,Derbyshire Nottinghamshire and Leicestershire,SK8204266382,482042,366382,1,09/06/2011,09/06/2011
1461,Essex Norfolk and Suffolk,TF8790025300,587900,325300,4,05/03/1986,26/03/1997
47223,Yorkshire,SK2595491754,425954,391754,2,06/09/2012,15/09/2015
15829,Shropshire Herefordshire Worcestershire and Gloucestershire,SO3160057200,331600,257200,1,01/08/2005,01/08/2005
28925,Wessex,SU0756330982,407563,130982,1,26/09/2007,26/09/2007
7943,Lincolnshire and Northamptonshire,TF1170077000,511700,377000,1,02/12/1986,02/12/1986
8483,Shropshire Herefordshire Worcestershire and Gloucestershire,SO7140019400,371400,219400,4,12/07/1995,28/08/2013
34660,Derbyshire Nottinghamshire and Leicestershire,SK2581571765,425815,371765,3,24/09/2010,16/09/2024
34770,Derbyshire Nottinghamshire and Leicestershire,SK4991234341,449912,334341,1,22/10/2009,22/10/2009
42026,Hertfordshire and North London,TQ3606786134,536067,186134,1,22/07/2013,22/07/2013
7723,Lincolnshire and Northamptonshire,TF2770070700,527700,370700,1,08/12/1994,08/12/1994
16000,Devon and Cornwall,SW7028027900,170280,27900,2,22/07/1987,21/06/2005
34607,Yorkshire,SD9416555914,394165,455914,5,24/08/2006,28/08/2014
30405,Yorkshire,SK3630093600,436300,393600,1,01/11/1990,01/11/1990
13318,Devon and Cornwall,SW6731630612,167316,30612,4,03/06/2004,18/05/2018
37768,West Thames,SP5027105863,450271,205863,1,20/06/2011,20/06/2011
3663,Derbyshire Nottinghamshire and Leicestershire,SK6519948009,465199,348009,3,09/02/1989,15/07/2002
